hashtag,music_track,views,likes,comments,shares,engagement_rate,upload_time,cluster
#coding,Ngga Dulu,172463,10481,1210,1323,0.079432,2025-04-04 11:00:00,0
#umkm,Toolbox clack,12854,834,82,54,0.079431,2025-08-10 14:00:00,0
#dogtok,Ticker tick,32193,1862,202,250,0.079427,2025-02-22 09:00:00,0
#fyp,Calm piano,49733,2769,458,352,0.079424,2025-05-15 13:00:00,0
#viral,Engine rev,58007,3446,500,431,0.079421,2025-03-06 18:00:00,0
#dogtok,Cosmic pad,155136,9564,813,777,0.079421,2025-06-16 08:00:00,0
#learnontiktok,City stroll,107720,7035,621,472,0.079419,2025-04-18 19:00:00,0
#fyp,Gallery pad,88622,5581,762,343,0.079416,2025-02-07 19:00:00,0
#wanderlust,Aesthetic synth,10653,685,54,55,0.079414,2025-02-22 20:00:00,0
#gameclip,Ambient glow,52044,3257,321,349,0.079414,2025-06-02 05:00:00,0
#fyp,Aesthetic synth,28700,1733,200,162,0.079408,2025-07-08 21:00:00,0
#streamer,Calon Mantu Terbaik Mamamu,40462,2416,250,213,0.079408,2025-05-12 14:00:00,0
#makananviral,Indie brush,44091,2757,384,185,0.079404,2025-08-25 15:00:00,0
#makananviral,Trap beat,77151,4911,365,311,0.079403,2025-04-08 06:00:00,0
#fyp,Kasih Tau Mama,130193,7657,792,714,0.079398,2025-02-05 06:00:00,0
#foodie,Hype trap,27318,1660,225,147,0.079398,2025-07-12 00:00:00,0
#makeup,Kitchen groove,29537,1724,259,178,0.079392,2025-07-18 19:00:00,0
#viral,Neutral piano,189977,12323,935,1070,0.079389,2025-07-31 08:00:00,0
#kuliner,Adrenaline synth,18592,1096,154,140,0.079389,2025-02-28 22:00:00,0
#fyp,Waves & bells,43495,2577,373,329,0.079388,2025-08-29 14:00:00,0
#esports,Arabic pop,28657,1710,212,157,0.079387,2025-03-21 10:00:00,0
#viral,City stroll,10216,624,84,59,0.079385,2025-08-08 15:00:00,0
#streetfood,Clean corporate bed,68955,4345,461,395,0.079385,2025-06-04 14:00:00,0
#ootd,Glitch hop,114311,7114,730,777,0.07938,2025-02-01 16:00:00,0
#fyp,LoFi makeup beat,170236,9542,1156,1034,0.079378,2025-07-12 11:00:00,0
#outfit,Alamak,4762,272,29,24,0.079378,2025-05-04 13:00:00,0
#skincare,Soft focus,42382,2642,253,301,0.079373,2025-02-16 22:00:00,0
#cattok,Microscope hum,6753,407,60,33,0.079372,2025-05-19 17:00:00,0
#kuliner,Soft glam loop,12889,718,99,76,0.07937,2025-01-01 07:00:00,0
#fyp,Circuit synth,13419,844,56,97,0.079365,2025-01-31 13:00:00,0
#fyp,About You,46356,2933,302,260,0.079364,2025-08-04 20:00:00,0
#fashion,City stroll,39012,2386,358,198,0.07936,2025-06-13 15:00:00,0
#ootd,Clean corporate bed,92378,5486,836,371,0.079359,2025-05-09 10:00:00,0
#fyp,Engine rev,43162,2600,363,291,0.079352,2025-03-03 07:00:00,0
#makeup,About You,328702,20095,2345,2339,0.079352,2025-06-18 21:00:00,0
#esports,Ngga Dulu,58387,3407,245,294,0.07935,2025-01-17 23:00:00,0
#streetfood,Glitch hop,40782,2269,241,195,0.079349,2025-01-14 16:00:00,0
#fashion,Toolbox clack,138881,8302,1234,933,0.079349,2025-01-03 18:00:00,0
#viral,Stadium chant,9578,596,85,41,0.079349,2025-04-06 20:00:00,0
#fashion,Turbo whoosh,17707,1079,147,100,0.079347,2025-05-18 16:00:00,0
#cattok,Kitchen groove,21576,1244,163,127,0.079347,2025-08-12 13:00:00,0
#wanderlust,8bit loop,35112,2016,226,164,0.079346,2025-06-13 18:00:00,0
#cattok,Bark hop,319674,20748,2042,1306,0.079343,2025-05-04 13:00:00,0
#makeup,Calm piano,50515,2874,206,389,0.079343,2025-05-16 23:00:00,0
#fyp,Lab beeps,34673,2264,143,152,0.079341,2025-05-03 15:00:00,0
#beauty,Street vibe,55079,3329,430,393,0.079341,2025-05-30 23:00:00,0
#motivation,Kitchen groove,6592,411,44,42,0.079339,2025-05-30 19:00:00,0
#learnontiktok,Subtle groove,46675,2859,198,361,0.079336,2025-06-27 03:00:00,0
#workout,Glitch hop,20206,1223,143,157,0.079333,2025-05-06 21:00:00,0
#foodie,Soft glam loop,12429,759,68,78,0.079331,2025-07-23 23:00:00,0
#outfit,Highway synth,139684,7821,785,631,0.079329,2025-02-05 19:00:00,0
#kuliner,Trap beat,113453,6673,1022,855,0.079328,2025-03-02 22:00:00,0
#umkm,Cardio loop,41777,2566,229,326,0.079326,2025-08-30 09:00:00,0
#streetfood,Sunset pad,119272,6655,823,484,0.079323,2025-08-15 23:00:00,0
#fashion,Pop groove,55080,3177,406,322,0.079321,2025-01-12 09:00:00,0
#cattok,Cardio loop,44857,2638,233,216,0.079319,2025-08-22 22:00:00,0
#fashion,8bit loop,48022,2853,206,293,0.079318,2025-04-21 21:00:00,0
#viral,Pica Pica,20552,1207,85,101,0.079311,2025-06-20 03:00:00,0
#outfit,LoFi makeup beat,27815,1724,247,125,0.07931,2025-05-17 18:00:00,0
#makeup,Street vibe,200469,12844,899,1361,0.079309,2025-04-11 16:00:00,0
#makananviral,Ambient pulse,35383,1969,226,192,0.079304,2025-03-05 17:00:00,0
#outfit,Soft glam loop,125457,7834,513,522,0.079302,2025-08-03 09:00:00,0
#learnontiktok,Microscope hum,7213,431,63,50,0.079301,2025-06-08 17:00:00,0
#learnontiktok,Chill guitar,44755,2653,284,216,0.079298,2025-08-17 08:00:00,0
#umkm,Calm piano,179551,11177,1644,705,0.079298,2025-06-30 12:00:00,0
#umkm,Sunset pad,25209,1542,204,153,0.079297,2025-03-01 20:00:00,0
#pets,Bark hop,54530,3448,433,227,0.079296,2025-08-02 18:00:00,0
#outfit,Boss fight theme,50307,2951,376,208,0.079293,2025-04-07 06:00:00,0
#fyp,Soft focus,177659,10814,1573,861,0.079292,2025-07-25 12:00:00,0
#makeup,Ticker tick,96657,6078,522,681,0.079291,2025-07-11 20:00:00,0
#viral,Gallery pad,138544,9063,622,751,0.079289,2025-05-23 20:00:00,0
#gameclip,Trap beat,185590,11139,1551,1245,0.079288,2025-03-07 18:00:00,0
#fashion,Tape measure click,55181,3073,407,388,0.079285,2025-03-02 13:00:00,0
#gameclip,Chalkboard beat,309695,19394,2550,1383,0.079284,2025-08-11 01:00:00,0
#ootd,Subtle groove,29364,1860,218,134,0.079281,2025-01-24 19:00:00,0
#learnontiktok,Highway synth,56205,3502,442,290,0.079281,2025-02-16 17:00:00,0
#fyp,Tape measure click,54907,3428,335,373,0.07928,2025-07-03 15:00:00,0
#kuliner,Hype trap,90920,5967,410,471,0.079278,2025-03-23 18:00:00,0
#gameclip,Ticker bed,24988,1491,205,186,0.079278,2025-07-11 15:00:00,0
#motivation,Glitch hop,364097,22903,1834,2684,0.079276,2025-04-20 08:00:00,0
#umkm,bakulan_babi,1047,66,11,6,0.07927411652340019,2025-11-24 06:17:01,0
#foodie,Lab beeps,12514,741,77,87,0.079271,2025-02-10 19:00:00,0
#fyp,Subtle groove,13435,819,103,90,0.079271,2025-05-14 23:00:00,0
#learnontiktok,Ticker tick,112983,6842,525,881,0.079269,2025-04-26 21:00:00,0
#esports,Ambient glow,219934,13781,1540,1241,0.079265,2025-01-19 15:00:00,0
#gameclip,Ticker bed,146611,9262,811,967,0.079264,2025-06-25 20:00:00,0
#fashion,Cosmic pad,106093,5952,478,672,0.079261,2025-07-25 22:00:00,0
#fyp,Boss fight theme,10005,630,81,39,0.07926,2025-05-02 17:00:00,0
#fyp,Arabic pop,10636,612,75,45,0.079259,2025-03-17 17:00:00,0
#fashion,Ambient glow,7154,457,30,29,0.079256,2025-05-08 19:00:00,0
#kuliner,Calm piano,254766,14662,2303,1680,0.079253,2025-02-27 10:00:00,0
#gameclip,Adrenaline synth,76843,4588,528,426,0.079253,2025-06-18 22:00:00,0
#fyp,Backpack beat,103877,6161,546,491,0.079248,2025-03-12 18:00:00,0
#fashion,Glitch hop,155110,9375,789,1138,0.079247,2025-07-26 12:00:00,0
#makeup,LoFi makeup beat,47535,2918,434,205,0.079247,2025-01-12 01:00:00,0
#ootd,Ambient pulse,269418,16253,1156,1566,0.079245,2025-07-22 16:00:00,0
#viral,Adrenaline synth,83501,5283,366,377,0.079245,2025-02-14 21:00:00,0
#fyp,Soft focus,7622,471,38,34,0.079244,2025-03-28 20:00:00,0
#tech,Ngga Dulu,13667,774,116,55,0.079242,2025-05-17 19:00:00,0
#fashion,Paint stroke ASMR,78647,4848,547,526,0.07924,2025-07-25 14:00:00,0
#gameclip,Highway synth,88141,5586,413,636,0.079237,2025-05-27 16:00:00,0
#umkm,Bark hop,124249,7277,1125,821,0.079236,2025-02-02 21:00:00,0
#makananviral,Woodshop groove,53726,3143,302,407,0.079235,2025-06-26 19:00:00,0
#fyp,Dora Dora,105537,6508,781,655,0.079233,2025-03-03 03:00:00,0
#dogtok,Cosmic pad,7169,408,67,35,0.07923,2025-06-01 20:00:00,0
#coding,Ambient pulse,10577,652,90,54,0.079229,2025-08-04 23:00:00,0
#umkm,Boss fight theme,34281,2085,281,215,0.079228,2025-07-28 15:00:00,0
#workout,Ticker tick,25774,1599,215,126,0.079227,2025-04-11 22:00:00,0
#fyp,Ambient pulse,93806,6063,535,463,0.079227,2025-03-24 19:00:00,0
#fashion,Ngga Dulu,125501,7619,965,862,0.079226,2025-01-12 18:00:00,0
#makeup,Dora Dora,144059,8715,1108,1020,0.079224,2025-06-08 21:00:00,0
#fashion,Soft glam loop,309340,19580,2292,1410,0.079224,2025-01-19 16:00:00,0
#gameclip,Soft glam loop,59541,3359,324,316,0.079223,2025-03-18 19:00:00,0
#kuliner,Blue,66055,3901,341,292,0.079222,2025-07-25 21:00:00,0
#beauty,LoFi makeup beat,29602,1679,167,226,0.079218,2025-08-27 22:00:00,0
#viral,Chalkboard beat,248188,15247,1788,1643,0.079218,2025-05-26 19:00:00,0
#outfit,Street vibe,44272,2531,385,250,0.079215,2025-08-21 20:00:00,0
#fashion,Toolbox clack,40385,2443,308,288,0.079213,2025-01-20 15:00:00,0
#fyp,Kasih Tau Mama,131585,7770,1039,811,0.079211,2025-07-20 15:00:00,0
#fyp,Waves & bells,54086,3515,260,295,0.079207,2025-03-22 10:00:00,0
#fyp,Glitch hop,49541,3027,427,274,0.079207,2025-08-20 22:00:00,0
#kuliner,Bintang 5,66889,3733,627,372,0.079206,2025-02-21 19:00:00,0
#kuliner,Gallery pad,77978,4904,524,424,0.079202,2025-05-11 12:00:00,0
#tech,Street vibe,36691,2062,345,228,0.079202,2025-08-08 20:00:00,0
#fyp,Boss fight theme,535544,33929,4280,2087,0.079202,2025-07-18 15:00:00,0
#fyp,Toolbox clack,122276,7126,824,876,0.079198,2025-07-29 17:00:00,0
#fyp,Soft focus,20847,1294,166,109,0.079196,2025-06-15 16:00:00,0
#kuliner,Sizzle ASMR,77937,4653,707,504,0.079192,2025-01-19 18:00:00,0
#wanderlust,Backpack beat,426759,26882,2501,2723,0.07919,2025-04-10 22:00:00,0
#makeup,Chalkboard beat,33780,2042,199,170,0.079189,2025-05-16 05:00:00,0
#gameclip,Circuit synth,276089,15502,2200,1357,0.079188,2025-05-02 19:00:00,0
#umkm,Glitch hop,239447,14272,2058,1683,0.079187,2025-04-25 19:00:00,0
#coding,Microscope hum,16884,1076,111,84,0.079187,2025-04-29 16:00:00,0
#kuliner,Tape measure click,45388,2635,196,324,0.079184,2025-08-12 00:00:00,0
#wanderlust,Kitchen groove,17896,1169,73,105,0.07918,2025-06-29 15:00:00,0
#kuliner,Indie brush,70691,3919,286,467,0.079176,2025-05-18 19:00:00,0
#fyp,Toolbox clack,71196,4265,613,478,0.079176,2025-05-10 18:00:00,0
#kuliner,Aesthetic synth,12908,823,78,69,0.079176,2025-03-04 12:00:00,0
#motivation,Glitch hop,7174,447,49,44,0.079175,2025-02-23 16:00:00,0
#crafts,Alamak,91434,5386,572,688,0.079172,2025-06-19 05:00:00,0
#fyp,Cosmic pad,50727,3157,357,302,0.079169,2025-03-29 18:00:00,0
#gameclip,Stadium chant,87484,5317,740,523,0.079169,2025-08-10 18:00:00,0
#fashion,Runway loop,30025,1692,187,167,0.079167,2025-04-18 18:00:00,0
#umkm,Quirky jingle,83065,5195,637,416,0.079167,2025-07-30 18:00:00,0
#fyp,Aesthetic synth,15916,1025,95,77,0.079166,2025-06-19 12:00:00,0
#fashion,Paint stroke ASMR,17938,1133,122,94,0.079162,2025-01-02 13:00:00,0
#pets,Clean corporate bed,14237,877,111,65,0.07916,2025-01-09 10:00:00,0
#viral,About You,528033,32255,3770,3683,0.079156,2025-06-30 13:00:00,0
#outfit,Circuit synth,21907,1291,185,101,0.079153,2025-08-03 14:00:00,0
#viral,Neutral piano,105443,5852,509,819,0.079152,2025-03-17 05:00:00,0
#umkm,Tape measure click,10284,619,80,44,0.079152,2025-03-01 21:00:00,0
#umkm,Hype trap,76817,4810,520,446,0.079149,2025-03-16 17:00:00,0
#umkm,Dora Dora,129869,7252,1126,936,0.079149,2025-03-21 14:00:00,0
#pets,Kitchen groove,155469,10051,634,818,0.079148,2025-08-16 15:00:00,0
#umkm,Ticker tick,128545,8420,569,563,0.079147,2025-04-06 06:00:00,0
#pets,Paint stroke ASMR,76404,4977,462,306,0.079145,2025-08-10 17:00:00,0
#fyp,Golden,524321,31375,4260,2981,0.079144,2025-03-07 19:00:00,0
#pets,Pop groove,95967,5733,707,691,0.079142,2025-08-22 20:00:00,0
#ootd,Ticker tick,101882,5836,499,758,0.079131,2025-03-23 19:00:00,0
#cattok,Sunset pad,41438,2524,357,234,0.07913,2025-08-15 22:00:00,0
#makeup,Gallery pad,420977,26058,3115,2472,0.079125,2025-05-03 19:00:00,0
#umkm,Street vibe,53878,3324,416,310,0.079123,2025-05-18 11:00:00,0
#gaming,Hype trap,77134,4462,613,607,0.079122,2025-07-19 18:00:00,0
#dogtok,Goofy bass,336924,20866,2326,2130,0.07911,2025-02-21 20:00:00,0
#streetfood,Neutral piano,27291,1515,235,195,0.07911,2025-06-04 16:00:00,0
#kuliner,Whistle loop,22996,1361,202,165,0.079101,2025-02-07 23:00:00,0
#workout,Paint stroke ASMR,39698,2407,334,242,0.079097,2025-04-04 21:00:00,0
#ootd,Waves & bells,166217,9882,724,1027,0.079095,2025-05-04 14:00:00,0
#kuliner,Aesthetic synth,40991,2459,346,275,0.079091,2025-05-22 16:00:00,0
#fyp,Adrenaline synth,82415,5126,715,348,0.079088,2025-06-19 17:00:00,0
#fyp,Calm piano,228723,13956,1385,1276,0.079087,2025-05-09 22:00:00,0
#streamer,Street vibe,39627,2489,318,171,0.079087,2025-04-18 19:00:00,0
#streamer,Trap beat,76010,4631,342,351,0.079082,2025-01-31 20:00:00,0
#fyp,Indie brush,54757,3345,448,321,0.079077,2025-04-12 19:00:00,0
#fashion,Circuit synth,27227,1679,197,170,0.079076,2025-01-04 21:00:00,0
#fyp,LoFi makeup beat,50193,3215,285,271,0.079075,2025-03-30 23:00:00,0
#viral,Adrenaline synth,24180,1469,206,142,0.079074,2025-04-25 08:00:00,0
#outfit,LoFi makeup beat,71592,4078,365,462,0.079073,2025-01-18 05:00:00,0
#kuliner,Woodshop groove,25738,1603,224,107,0.079066,2025-05-01 15:00:00,0
#viral,Soft focus,16151,993,108,113,0.079066,2025-01-24 17:00:00,0
#kuliner,Drumline,21565,1304,176,140,0.079063,2025-03-15 20:00:00,0
#tech,Microscope hum,92662,5725,652,583,0.079062,2025-05-23 18:00:00,0
#fashion,Gallery pad,133287,7671,1044,718,0.079062,2025-02-24 15:00:00,0
#fyp,Gallery pad,86188,5105,569,559,0.07906,2025-01-18 15:00:00,0
#gaming,Woodshop groove,73832,4589,389,487,0.079058,2025-08-30 16:00:00,0
#makananviral,City stroll,100932,5782,566,741,0.079053,2025-02-05 17:00:00,0
#fyp,Soft glam loop,236692,14728,2107,941,0.079052,2025-08-31 19:00:00,0
#makananviral,Ngga Dulu,173222,10920,1147,942,0.079049,2025-01-31 10:00:00,0
#umkm,About You,81045,4634,582,613,0.079043,2025-06-12 18:00:00,0
#fyp,Hype trap,37702,2191,256,176,0.079041,2025-01-22 18:00:00,0
#fyp,Kasih Tau Mama,52909,3108,262,348,0.079041,2025-04-02 20:00:00,0
#foodie,Arabic pop,30693,1774,278,214,0.079041,2025-08-29 08:00:00,0
#esports,8bit loop,133338,8053,1083,876,0.07904,2025-02-16 17:00:00,0
#fashion,Pop groove,6111,356,39,29,0.079038,2025-01-09 12:00:00,0
#umkm,Blue,13310,829,77,94,0.079038,2025-03-16 19:00:00,0
#foodie,Waves & bells,154242,8580,923,628,0.079038,2025-05-16 19:00:00,0
#umkm,LoFi makeup beat,19017,1144,86,134,0.079035,2025-05-27 19:00:00,0
#makananviral,LoFi makeup beat,557843,34612,2271,3199,0.079035,2025-01-19 11:00:00,0
#fyp,Hype trap,13880,803,94,62,0.079035,2025-08-05 23:00:00,0
#fyp,Toolbox clack,23031,1297,165,161,0.079024,2025-02-16 09:00:00,0
#viral,Goofy bass,88266,5177,503,403,0.079023,2025-03-30 17:00:00,0
#coding,Kasih Tau Mama,37471,2384,160,211,0.079021,2025-04-24 16:00:00,0
#fyp,Ticker tick,56709,3407,311,402,0.079017,2025-01-18 20:00:00,0
#kuliner,Quirky jingle,92183,5379,591,495,0.079017,2025-05-08 15:00:00,0
#makeup,Ambient glow,10631,671,48,79,0.079014,2025-05-11 05:00:00,0
#viral,Toolbox clack,335069,20805,1873,2474,0.079014,2025-06-19 15:00:00,0
#viral,Highway synth,37601,2173,349,197,0.079014,2025-08-13 01:00:00,0
#fyp,Turbo whoosh,49562,2757,398,278,0.079012,2025-07-18 17:00:00,0
#outfit,Glitch hop,30021,1761,120,140,0.079011,2025-07-12 17:00:00,0
#viral,Circuit synth,69537,4419,329,443,0.079008,2025-07-18 16:00:00,0
#skincare,Woodshop groove,69108,4137,537,335,0.079007,2025-05-15 22:00:00,0
#umkm,Toolbox clack,151736,9209,1100,1080,0.079006,2025-02-25 15:00:00,0
#makeup,Glitch hop,76530,4589,537,551,0.079002,2025-04-02 19:00:00,0
#umkm,Cardio loop,21418,1270,121,89,0.078999,2025-06-30 21:00:00,0
#umkm,Street vibe,263976,15990,2249,1572,0.078996,2025-06-12 15:00:00,0
#streamer,Goofy bass,14014,882,70,65,0.078992,2025-02-27 15:00:00,0
#umkm,Ambient glow,29308,1864,145,191,0.078989,2025-07-20 16:00:00,0
#fyp,Aesthetic synth,48855,3066,264,336,0.078989,2025-08-23 22:00:00,0
#fashion,City stroll,255118,14978,1364,1076,0.078987,2025-01-10 17:00:00,0
#fyp,Arabic pop,198863,12204,1081,839,0.078984,2025-01-04 19:00:00,0
#ootd,Hype trap,66243,3979,329,391,0.078982,2025-06-23 20:00:00,0
#fyp,Backpack beat,55545,3301,354,257,0.078981,2025-01-03 23:00:00,0
#viral,Stadium chant,38580,2416,234,245,0.078979,2025-01-26 22:00:00,0
#fyp,Lab beeps,168528,10213,993,750,0.078978,2025-07-12 20:00:00,0
#streetfood,Toolbox clack,79103,5145,470,320,0.078973,2025-01-27 22:00:00,0
#gameclip,Pica Pica,19627,1263,83,127,0.078973,2025-05-15 19:00:00,0
#makeup,Bark hop,13853,827,70,88,0.078972,2025-07-04 18:00:00,0
#fashion,Runway loop,38318,2313,310,252,0.078971,2025-07-13 22:00:00,0
#fashion,Ticker tick,75483,4417,550,401,0.078971,2025-04-06 06:00:00,0
#dogtok,Adrenaline synth,48183,2830,204,275,0.07897,2025-05-03 20:00:00,0
#viral,Waves & bells,85049,5085,382,495,0.078966,2025-02-18 15:00:00,0
#viral,Drumline,34409,1959,270,268,0.078962,2025-04-07 20:00:00,0
#kuliner,Street vibe,19554,1185,87,106,0.078961,2025-02-21 20:00:00,0
#motivation,Chalkboard beat,29407,1777,248,181,0.078961,2025-08-05 18:00:00,0
#viral,Bark hop,22290,1449,95,102,0.078959,2025-02-24 21:00:00,0
#fyp,8bit loop,27090,1527,222,186,0.078959,2025-06-01 14:00:00,0
#fyp,Subtle groove,39718,2418,324,195,0.078957,2025-02-27 21:00:00,0
#fashion,Chill guitar,40175,2542,208,195,0.078955,2025-08-31 23:00:00,0
#learnontiktok,Ambient glow,59720,3723,333,424,0.078952,2025-01-16 17:00:00,0
#tech,Sunset pad,30741,1847,258,162,0.07895,2025-08-26 16:00:00,0
#streamer,8bit loop,44728,2742,337,276,0.078944,2025-08-14 11:00:00,0
#streamer,Engine rev,9678,603,48,75,0.078942,2025-08-15 22:00:00,0
#ootd,Ngga Dulu,213650,13443,1197,922,0.078942,2025-02-02 15:00:00,0
#fashion,Paint stroke ASMR,444154,27221,3690,2398,0.078941,2025-07-21 14:00:00,0
#dogtok,Quirky jingle,62303,3846,517,309,0.078937,2025-04-19 13:00:00,0
#recipe,Sizzle ASMR,26845,1549,237,175,0.078935,2025-06-20 19:00:00,0
#skincare,Dora Dora,119597,7191,751,648,0.078932,2025-05-02 17:00:00,0
#fyp,Ticker tick,74026,4811,316,424,0.078932,2025-07-25 07:00:00,0
#fyp,Cosmic pad,71039,4013,446,515,0.078928,2025-04-07 20:00:00,0
#fyp,Woodshop groove,43169,2599,335,303,0.078922,2025-03-15 19:00:00,0
#workout,City stroll,139943,8760,1159,573,0.078918,2025-07-10 13:00:00,0
#makananviral,Sunset pad,37559,2273,203,295,0.078916,2025-01-12 12:00:00,0
#fyp,Whistle loop,259585,15744,2048,1668,0.078911,2025-06-24 06:00:00,0
#viral,Paint stroke ASMR,125498,7667,790,951,0.07891,2025-03-23 17:00:00,0
#makeup,Ambient glow,141300,7848,1337,1058,0.078903,2025-06-20 22:00:00,0
#fyp,Turbo whoosh,95729,5811,391,412,0.0789,2025-03-15 15:00:00,0
#outfit,Tape measure click,20102,1131,95,134,0.078898,2025-02-03 01:00:00,0
#fyp,Lab beeps,218873,13247,1855,1303,0.078895,2025-08-10 03:00:00,0
#fyp,Boss fight theme,65987,4169,311,310,0.078894,2025-03-16 17:00:00,0
#beauty,Gallery pad,35592,2212,229,188,0.078894,2025-06-03 00:00:00,0
#fyp,Gallery pad,161421,9052,826,901,0.078893,2025-06-21 12:00:00,0
#foodie,Blue,110130,6428,991,463,0.078889,2025-08-18 18:00:00,0
#fyp,Chill guitar,56016,3383,354,351,0.078888,2025-07-10 01:00:00,0
#kuliner,Adrenaline synth,9165,579,38,70,0.078887,2025-03-30 20:00:00,0
#viral,Cardio loop,232086,14667,932,1451,0.078885,2025-01-13 18:00:00,0
#coding,Waves & bells,67098,4041,438,444,0.078885,2025-05-17 12:00:00,0
#gameclip,Ticker tick,61638,3984,253,382,0.07888,2025-04-18 23:00:00,0
#gaming,Circuit synth,76117,4777,464,463,0.078879,2025-08-25 12:00:00,0
#workout,Calon Mantu Terbaik Mamamu,140713,7981,1197,879,0.078877,2025-05-14 17:00:00,0
#umkm,Toolbox clack,46922,2826,400,290,0.078876,2025-03-16 14:00:00,0
#fyp,Calm piano,39582,2510,215,209,0.078874,2025-06-20 19:00:00,0
#makananviral,Street vibe,17116,989,155,96,0.078874,2025-05-23 11:00:00,0
#skincare,Tape measure click,193335,11833,1038,835,0.078873,2025-08-29 02:00:00,0
#umkm,Sizzle ASMR,53136,3060,238,311,0.078873,2025-07-09 18:00:00,0
#fyp,Glitch hop,38485,2289,335,195,0.078862,2025-05-24 12:00:00,0
#learnontiktok,Soft focus,254951,16127,1114,1860,0.078862,2025-07-25 23:00:00,0
#streamer,Dora Dora,64761,3589,587,471,0.078859,2025-03-18 23:00:00,0
#fyp,Glitch hop,84495,5228,568,350,0.078857,2025-06-20 19:00:00,0
#pets,Boss fight theme,163191,10541,745,658,0.078852,2025-03-11 20:00:00,0
#fyp,Lab beeps,122509,7076,643,910,0.078851,2025-01-11 14:00:00,0
#kuliner,About You,275042,16537,2018,1322,0.07885,2025-08-15 18:00:00,0
#umkm,Kitchen groove,147484,8920,1120,1008,0.078849,2025-02-20 10:00:00,0
#fyp,Kitchen groove,19975,1256,150,91,0.078849,2025-01-20 15:00:00,0
#cattok,Subtle groove,23019,1327,194,99,0.078848,2025-03-14 20:00:00,0
#workout,Kasih Tau Mama,411591,24711,3040,3080,0.078848,2025-01-12 12:00:00,0
#fashion,Adrenaline synth,157697,9961,1095,757,0.078847,2025-06-21 03:00:00,0
#viral,Goofy bass,25924,1530,145,119,0.078846,2025-06-07 21:00:00,0
#wanderlust,City stroll,107857,6928,459,692,0.078845,2025-05-25 14:00:00,0
#fyp,Calm piano,70053,4201,397,364,0.07884,2025-06-13 14:00:00,0
#fashion,Turbo whoosh,181317,11045,1535,834,0.07884,2025-04-28 14:00:00,0
#kuliner,Runway loop,59196,3695,439,300,0.07884,2025-01-24 15:00:00,0
#esports,Indie brush,34362,2132,234,208,0.078837,2025-01-31 19:00:00,0
#kuliner,Blue,164847,9222,1169,1258,0.078837,2025-08-29 21:00:00,0
#viral,Clean corporate bed,138058,8174,1140,1026,0.078836,2025-03-21 12:00:00,0
#fyp,Runway loop,47454,2757,446,309,0.078834,2025-02-24 12:00:00,0
#beauty,8bit loop,90648,5839,482,394,0.078832,2025-03-24 00:00:00,0
#beauty,Dora Dora,25308,1523,205,168,0.078829,2025-01-17 17:00:00,0
#fashion,Waves & bells,75061,4534,527,561,0.078829,2025-05-12 20:00:00,0
#gaming,Stadium chant,70520,4237,284,357,0.078829,2025-07-19 20:00:00,0
#esports,Ambient pulse,70686,4144,526,510,0.078827,2025-03-09 21:00:00,0
#fyp,Calm piano,49185,3100,281,207,0.078825,2025-02-12 19:00:00,0
#kuliner,Paint stroke ASMR,42601,2364,293,209,0.078824,2025-08-08 20:00:00,0
#makeup,Kasih Tau Mama,43657,2614,402,206,0.078819,2025-08-18 19:00:00,0
#recipe,Ambient pulse,933939,53608,4449,5806,0.078819,2025-03-09 16:00:00,0
#esports,Turbo whoosh,34270,2123,269,174,0.078815,2025-06-01 22:00:00,0
#fyp,Subtle groove,17205,1044,135,110,0.078814,2025-02-24 14:00:00,0
